Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,X,Y,Z,Alpha,Beta
0,1,-1,-3,1,-1,-2,0,0
0.02,0.999301621923039,-1,-3.00305665255852,0.999999407773088,-1,-2.0030568960111,0,0.000697785906674776
0.04,0.997475358191538,-1,-3.01167147102552,0.999991411746105,-1,-2.01167463629328,0,0.00251605620923138
0.06,0.994802284977443,-1,-3.02508082045631,0.999960937679343,-1,-2.02509412639368,0,0.00515867558225868
0.08,0.991453154391815,-1,-3.04260626298021,0.999888453606911,-1,-2.04264184074952,0,0.00843539925289649
0.1,0.987530061637496,-1,-3.06364681757474,0.999752375227347,-1,-2.06372151283918,0,0.0122226179152583
0.12,0.983106997089358,-1,-3.0876686251674,0.999530870355988,-1,-2.08780350607036,0,0.016424611728757
0.14,0.978230938745794,-1,-3.11420112541562,0.999202084774415,-1,-2.11442104408061,0,0.0209726834793468
0.16,0.972947623317131,-1,-3.14282667487303,0.998745091009717,-1,-2.14315948492397,0,0.0258003299591377
0.18,0.967299027030642,-1,-3.17317717232857,0.998139831618632,-1,-2.17365286308324,0,0.0308456957472103
0.2,0.961318647154614,-1,-3.20493073976958,0.997366924381974,-1,-2.20558069013285,0,0.0360560891219609
0.22,0.955057341995884,-1,-3.23780124886697,0.996408576697536,-1,-2.23865657696573,0,0.0413630283610493
0.24,0.948559479554603,-1,-3.27153955726612,0.99524783141307,-1,-2.27263005295618,0,0.0467053304135401
0.26,0.941853299336141,-1,-3.30592960462284,0.993868345633877,-1,-2.3072833033937,0,0.0520385299155384
0.28,0.934993341515598,-1,-3.34078101992221,0.992255463537335,-1,-2.34242184137896,0,0.0572934615645639
0.3,0.928023032439521,-1,-3.37592911997852,0.990395361026126,-1,-2.37787616916545,0,0.0624128408039602
0.32,0.920961192027774,-1,-3.41123191743597,0.988274738255925,-1,-2.41350004639336,0,0.0673644843793402
0.34,0.913849887875956,-1,-3.44656625104465,0.98588177031466,-1,-2.44916392103317,0,0.07209431900577
0.36,0.906711973423025,-1,-3.48182610206851,0.983205316280741,-1,-2.48475600999952,0,0.0765681366712908
0.38,0.89955627565404,-1,-3.51692018201356,0.980234959777427,-1,-2.5201800203224,0,0.0807664650831547
0.4,0.892407016539951,-1,-3.55177055635013,0.976961475334518,-1,-2.55535169688492,0,0.0846555374000018
0.42,0.885262333249438,-1,-3.58631004488332,0.973376153563263,-1,-2.59019963199241,0,0.0882282404790508
0.44,0.87812238271055,-1,-3.62048144875736,0.96947116624613,-1,-2.62466248943464,0,0.0914763078280488
0.46,0.870990230240971,-1,-3.65423642207681,0.965239556420095,-1,-2.65868779718962,0,0.0943894220268719
0.48,0.863849838024947,-1,-3.68753341720451,0.960674898123385,-1,-2.6922320016841,0,0.0969769925920874
0.5,0.85669424374975,-1,-3.7203379138656,0.95577161867089,-1,-2.725258181493,0,0.0992401911394705
0.52,0.849510401950085,-1,-3.75262093762338,0.950524786592761,-1,-2.75773597236596,0,0.101186968498969
0.54,0.842278652823014,-1,-3.78435828899014,0.944930063619962,-1,-2.78964089803862,0,0.102832549365668
0.56,0.834986446544285,-1,-3.81553057883255,0.938983828029211,-1,-2.82095300787879,0,0.104185762949736
0.58,0.827614424694422,-1,-3.84612203817918,0.932682999914668,-1,-2.8516570591572,0,0.105262857687375
0.6,0.820143774034666,-1,-3.87612039030858,0.926025082461237,-1,-2.88174161512989,0,0.106080149804334
0.62,0.812559459818795,-1,-3.90551654853239,0.919008166711881,-1,-2.91119835358633,0,0.106650773141768
0.64,0.804842831573544,-1,-3.93430403383138,0.911630845029311,-1,-2.94002222258158,0,0.106992024834748
0.66,0.796977491136618,-1,-3.96247880638364,0.903892229665375,-1,-2.96821061384939,0,0.107119479585775
0.68,0.788948967189746,-1,-3.99003892649079,0.895791926959534,-1,-2.99576301812952,0,0.107047287313142
0.7,0.780742243811171,-1,-4.01698443437576,0.887330010440908,-1,-3.02268113658133,0,0.106790628551088
0.72,0.772344047255611,-1,-4.04331696879973,0.878506999519708,-1,-3.04896822335547,0,0.10636339004989
0.74,0.763741898390578,-1,-4.06903942522143,0.869323826548895,-1,-3.07462881765211,0,0.105779081960157
0.76,0.754925278385281,-1,-4.0941564066124,0.859781869748151,-1,-3.09966905362707,0,0.105049696363031
0.78,0.745885047468675,-1,-4.11867362408457,0.84988289640022,-1,-3.12409610200918,0,0.104186232944882
0.8,0.736611682833489,-1,-4.14259731983182,0.839629007870146,-1,-3.14791775799178,0,0.103200413843463
0.82,0.727095896115777,-1,-4.16593441696808,0.82902264851979,-1,-3.17114251051509,0,0.102104069873932
0.84,0.71733264502463,-1,-4.18869325564269,0.81806666523013,-1,-3.19377986384758,0,0.100905166642689
0.86,0.70731776022314,-1,-4.21088270916094,0.806764221273225,-1,-3.21583979481774,0,0.099611109108092
0.88,0.697045481511911,-1,-4.23251171037567,0.795118737836524,-1,-3.23733251224405,0,0.0982311580976464
0.9,0.6865095281358,-1,-4.25358940239094,0.783133907145109,-1,-3.2582684846056,0,0.0967753661106679
0.92,0.675708726533235,-1,-4.27412592439508,0.770813762275248,-1,-3.27865868124917,0,0.0952489927856402
0.94,0.664642256682108,-1,-4.29413162817859,0.758162591869691,-1,-3.29851425844943,0,0.0936571968272245
0.96,0.653307753052882,-1,-4.3136167425968,0.745184889641584,-1,-3.31784639167634,0,0.092006892158873
0.98,0.641702379416138,-1,-4.33259150312351,0.73188536516057,-1,-3.3366662905286,0,0.0903056779103575
1,0.629827486478413,-1,-4.35106671826339,0.718269000275374,-1,-3.35498534676942,0,0.0885572183242054
1.02,0.617684656734779,-1,-4.36905321756765,0.704340977941118,-1,-3.37281495189273,0,0.0867651443220707
1.04,0.605274026990196,-1,-4.38656160367554,0.690106637645803,-1,-3.39016638682163,0,0.0849346922519659
1.06,0.592594988984432,-1,-4.40360232936099,0.675571481997885,-1,-3.40705082461716,0,0.0830720061245613
1.08,0.579650624102207,-1,-4.42018618365901,0.660741229209447,-1,-3.42347944957754,0,0.0811797401785323
1.1,0.566444635554248,-1,-4.43632391661315,0.645621760181215,-1,-3.43946335317621,0,0.0792600860037826
1.12,0.552979315889933,-1,-4.45202599546471,0.630219067043415,-1,-3.45501344747861,0,0.0773167598686585
1.14,0.539255709380444,-1,-4.46730262098295,0.614539254269907,-1,-3.47014045369576,0,0.075354839860785
1.16,0.525277231227681,-1,-4.48216408399688,0.598588577638184,-1,-3.48485498121707,0,0.0733771750372699
1.18,0.511049383377292,-1,-4.49662071471402,0.58237343926936,-1,-3.4991675182927,0,0.0713846670960935
1.2,0.496576393413166,-1,-4.51068255128642,0.565900315443877,-1,-3.51308834829891,0,0.0693795686790497
1.22,0.481861171940778,-1,-4.52435933736623,0.549175751949136,-1,-3.52662753606976,0,0.0673655205096611
1.24,0.466906451747829,-1,-4.53766062332103,0.532206374741357,-1,-3.53979494094838,0,0.0653464196169455
1.26,0.451718504806546,-1,-4.55059607273223,0.514998934619855,-1,-3.55260028756947,0,0.0633227395931875
1.28,0.436303281646018,-1,-4.56317512674604,0.497560244666079,-1,-3.56505309789308,0,0.0612953381182421
1.3,0.42066548649247,-1,-4.57540694169064,0.479897149946096,-1,-3.57716267797332,0,0.0592663528772436
1.32,0.404808602027042,-1,-4.58730039147309,0.462016528178733,-1,-3.58893810593471,0,0.0572391767071029
1.34,0.388737164139082,-1,-4.59886423984993,0.443925311738339,-1,-3.60038826699702,0,0.0552162007799046
1.36,0.372458426994619,-1,-4.61010723844886,0.425630511003908,-1,-3.6115218743051,0,0.0531971712511182
1.38,0.355978666628823,-1,-4.62103787855877,0.407139147038616,-1,-3.62234743340359,0,0.0511828245996025
1.4,0.339303009889164,-1,-4.631664392455,0.388458240425572,-1,-3.6328732414575,0,0.0491750472026828
1.42,0.322435472811855,-1,-4.64199475619024,0.369594811999684,-1,-3.64310737678886,0,0.047176837126236
1.44,0.305381552835941,-1,-4.65203685243143,0.350555908829148,-1,-3.65305773475149,0,0.045189734840506
1.46,0.288148874309627,-1,-4.6617984835863,0.331348615238163,-1,-3.66273202814717,0,0.0432131889114443
1.48,0.270744012569031,-1,-4.67128721250281,0.311979993473802,-1,-3.67213777729363,0,0.0412476761750596
1.5,0.253172457212535,-1,-4.68051037237548,0.292457077321424,-1,-3.68128231100866,0,0.0392947316698108
1.52,0.235438629499393,-1,-4.68947506783194,0.272786872581814,-1,-3.69017275684759,0,0.0373569313267976
1.54,0.217548142134376,-1,-4.69818829094868,0.252976379691739,-1,-3.69881606800891,0,0.0354356530977936
1.56,0.19950880343589,-1,-4.70665694329145,0.233032608923506,-1,-3.70721902402601,0,0.0335300879285389
1.58,0.181327435361203,-1,-4.71488771455877,0.212962525425841,-1,-3.71538822927796,0,0.0316403690642794
1.6,0.163009826106017,-1,-4.72288709549553,0.192773042515118,-1,-3.72333011815557,0,0.0297676124478969
1.62,0.144560730104461,-1,-4.73066137789292,0.172471021939937,-1,-3.73105094596974,0,0.0279139167199095
1.64,0.125985293120056,-1,-4.7382167129251,0.152063288098438,-1,-3.73855680166632,0,0.0260809516580947
1.66,0.107291288994862,-1,-4.74555917274545,0.131556656025417,-1,-3.74585362011364,0,0.0242677489355819
1.68,0.0884857094392363,-1,-4.75269464356762,0.110957880926286,-1,-3.75294717469928,0,0.0224740633191151
1.7,0.069574565342346,-1,-4.75962884240933,0.0902736475186625,-1,-3.75984309136211,0,0.0207005605552403
1.72,0.0505628885452188,-1,-4.76636731719073,0.0695105702186873,-1,-3.76654684062546,0,0.0189488156058607
1.74,0.0314553036905217,-1,-4.77291546477853,0.0486751988877848,-1,-3.77306373816633,0,0.0172207463318098
1.76,0.0122590215760133,-1,-4.77927859962689,0.0277740534252048,-1,-3.77939896497744,0,0.0155156543699127
1.78,-0.00701885167995522,-1,-4.78546188084632,0.00681358894040236,-1,-3.78555755362972,0,0.013832881766605
1.8,-0.0263721757656102,-1,-4.79147032305141,-0.0141998242026495,-1,-3.79154440886705,0,0.0121726521714003
1.82,-0.0457957236154234,-1,-4.79730879928874,-0.0352599001074943,-1,-3.79736430261755,0,0.0105360184366823
1.84,-0.0652850842397382,-1,-4.8029820434123,-0.0563604363374087,-1,-3.80302186887542,0,0.00892476638029549
1.86,-0.0848341875763476,-1,-4.80849469066405,-0.0774952863669533,-1,-3.80852162076214,0,0.0073389670892138
1.88,-0.104435930412592,-1,-4.81385124890678,-0.0986583662201701,-1,-3.81386793917006,0,0.00577759633565854
1.9,-0.124084146278436,-1,-4.81905610015812,-0.119843686046123,-1,-3.81906509095003,0,0.00424047294072399
1.92,-0.143773507240312,-1,-4.82411350916542,-0.141045350513391,-1,-3.82411723059191,0,0.00272816011113714
1.94,-0.163499523901117,-1,-4.82902762340584,-0.162257558781143,-1,-3.82902839464482,0,0.00124196543925767
1.96,-0.183257463377099,-1,-4.83380248366051,-0.18347459259305,-1,-3.83380250723306,0,-0.000217129217656935
1.98,-0.203040541758859,-1,-4.83844202064028,-0.204690794634434,-1,-3.83844338230848,0,-0.0016502536246077
2,-0.222842660540955,-1,-4.84295005025092,-0.225900604522435,-1,-3.84295472577255,0,-0.00305794874731598
2.02,-0.242658487569513,-1,-4.84733029182887,-0.247098562934083,-1,-3.84734014901208,0,-0.00444008995350638
2.04,-0.262483452875229,-1,-4.85158636823208,-0.268279311567195,-1,-3.85160316436212,0,-0.00579589114151661
2.06,-0.282313557752047,-1,-4.8557218066054,-0.28943759102725,-1,-3.85574718285243,0,-0.00712409353622458
2.08,-0.30214313126717,-1,-4.85974003143414,-0.310568214801524,-1,-3.85977552308025,0,-0.00842518320912979
2.1,-0.321966151945199,-1,-4.86364435724922,-0.331666085472906,-1,-3.86369140271108,0,-0.00970008564318696
2.12,-0.341777372528967,-1,-4.8674380166598,-0.352726210834031,-1,-3.86749795698634,0,-0.01094905706929
2.14,-0.361572234772089,-1,-4.87112416325938,-0.373743703193289,-1,-3.8711982383247,0,-0.0121717689642116
2.16,-0.381346869438964,-1,-4.87470587162574,-0.394713779403719,-1,-3.87479521275767,0,-0.0133673080506035
2.18,-0.401097111428559,-1,-4.87818613014695,-0.415631749321301,-1,-3.8782917635755,0,-0.0145351496955787
2.2,-0.4208172477506,-1,-4.88156781639031,-0.436493001447639,-1,-3.88169068856608,0,-0.0156763957665835
2.22,-0.440502196562382,-1,-4.8848537306435,-0.457293029582354,-1,-3.88499470661736,0,-0.0167916220991481
2.24,-0.460147495970447,-1,-4.88804660863434,-0.4780274329608,-1,-3.88820646748515,0,-0.0178808898066723
2.26,-0.479749303077184,-1,-4.89114912153322,-0.498691916277409,-1,-3.89132854892774,0,-0.0189437462227874
2.28,-0.499304272970273,-1,-4.89416387458647,-0.51928228823015,-1,-3.89436345504952,0,-0.0199793444398346
2.3,-0.51880781335372,-1,-4.89709337651647,-0.539794440866827,-1,-3.89731362003726,0,-0.0209881683717645
2.32,-0.538255005676371,-1,-4.89994004699014,-0.560224361442936,-1,-3.90018140241276,0,-0.0219711234116003
2.34,-0.557641564340952,-1,-4.90270625158986,-0.580568142559911,-1,-3.90296910012895,0,-0.0229285871693773
2.36,-0.576963753679756,-1,-4.90539430310414,-0.600821981006092,-1,-3.90567895112197,0,-0.0238604913164863
2.38,-0.596218387954641,-1,-4.90800646152764,-0.620982177795355,-1,-3.90831313119442,0,-0.0247663215856735
2.4,-0.61540226191736,-1,-4.91054492243827,-0.641045131076766,-1,-3.91087375487302,0,-0.0256456802648629
2.42,-0.634510890291396,-1,-4.91301178099071,-0.661007322131288,-1,-3.91336287307365,0,-0.0264995331712533
2.44,-0.65354023085029,-1,-4.91540907684496,-0.680865334954239,-1,-3.91578247721602,0,-0.0273285056800179
2.46,-0.672486732139871,-1,-4.91773880635756,-0.700615854804785,-1,-3.91813450841857,0,-0.0281328335028802
2.48,-0.691347323747947,-1,-4.92000292247899,-0.720255668101298,-1,-3.92042085599983,0,-0.028912372282101
2.5,-0.710119384515196,-1,-4.92220333404575,-0.739781662010813,-1,-3.92264335620861,0,-0.0296666289480211
2.52,-0.728799590209341,-1,-4.92434187360673,-0.75919081027519,-1,-3.92480379342023,0,-0.0303959003661978
2.54,-0.747384145355023,-1,-4.92642029685418,-0.778480177749856,-1,-3.92690389540331,0,-0.031101046030064
2.56,-0.765869753198569,-1,-4.92844032264653,-0.797646927988641,-1,-3.92894534458893,0,-0.0317825252611083
2.58,-0.784253531107688,-1,-4.93040363383318,-0.816688321233911,-1,-3.93092978005337,0,-0.0324404798044245
2.6,-0.802533010571469,-1,-4.93231187725458,-0.835601714445215,-1,-3.9328587964028,0,-0.0330747338287111
2.62,-0.820705913762261,-1,-4.9341666570982,-0.854384558264727,-1,-3.93473394355293,0,-0.0336850144275314
2.64,-0.838769049581608,-1,-4.93596949578429,-0.873034384558621,-1,-3.93655672479379,0,-0.0342720437524479
2.66,-0.85671940403637,-1,-4.93772186987886,-0.891548818997306,-1,-3.93832859801163,0,-0.0348364606661981
2.68,-0.874554345092919,-1,-4.93942522629628,-0.909925578999832,-1,-3.94005098417679,0,-0.0353786136969174
2.7,-0.892271592368526,-1,-4.94108098175957,-0.928162473173201,-1,-3.94172526697376,0,-0.0358985907796222
2.72,-0.909869216852164,-1,-4.94269052279232,-0.946257401328693,-1,-3.94335279207738,0,-0.0363962195307564
2.74,-0.927345080835559,-1,-4.9442551860641,-0.96420834699516,-1,-3.94493486724333,0,-0.0368716201869469
2.76,-0.944696491346521,-1,-4.94577624098701,-0.982013375627621,-1,-3.94647275848155,0,-0.0373255506499067
2.78,-0.961921117289001,-1,-4.94725492977501,-0.999670641087985,-1,-3.94796769706714,0,-0.0377584952321395
2.8,-0.979016922081869,-1,-4.94869246902575,-1.01717838214182,-1,-3.94942088283604,0,-0.0381707285387003
2.82,-0.995982163658925,-1,-4.9500900497206,-1.0345349224742,-1,-3.95083348367375,0,-0.0385623154671959
2.84,-1.01281534266566,-1,-4.95144883538595,-1.05173866987322,-1,-3.95220663521669,0,-0.0389331622190696
2.86,-1.02951447443885,-1,-4.95276993277677,-1.06878810743498,-1,-3.95354143951245,0,-0.039283736071494
2.88,-1.04607752137838,-1,-4.95405440685623,-1.0856818000705,-1,-3.9548389640666,0,-0.0396146392176951
2.9,-1.06250273527681,-1,-4.95530330143597,-1.10241839225901,-1,-3.95610024883471,0,-0.0399262639232189
2.92,-1.07878860962713,-1,-4.9565176382652,-1.11899660660487,-1,-3.95732630674804,0,-0.0402188387980976
2.94,-1.0949338796228,-1,-4.95769841703078,-1.13541524384746,-1,-3.9585181234148,0,-0.0404924287968501
2.96,-1.11093733030929,-1,-4.95884660772264,-1.15167317999055,-1,-3.95967665693812,0,-0.0407471243447913
2.98,-1.12679731802569,-1,-4.9599631286084,-1.16776936217857,-1,-3.96080283536315,0,-0.0409835161736398
3,-1.14251241175165,-1,-4.96104887522957,-1.18370281374391,-1,-3.9618975599706,0,-0.0412020585046499
3.02,-1.15808137964442,-1,-4.96210472399399,-1.19947262923881,-1,-3.96296170897711,0,-0.0414030775421509
3.04,-1.17350318180891,-1,-4.96313153194497,-1.21507797426966,-1,-3.96399613740034,0,-0.0415867785369351
3.06,-1.18877696237194,-1,-4.96413013645762,-1.23051808534244,-1,-3.96500167692243,0,-0.0417532535587693
3.08,-1.20390168909215,-1,-4.96510133967288,-1.2457922650216,-1,-3.96597913511115,0,-0.0419028373535863
3.1,-1.21887624093176,-1,-4.96604591050566,-1.26089988516802,-1,-3.96692929402634,0,-0.0420360229420269
3.12,-1.23369969023795,-1,-4.96696460144095,-1.27584038384542,-1,-3.96785291502031,0,-0.0421531760930572
3.14,-1.24837125479707,-1,-4.96785814762978,-1.29061326301719,-1,-3.96875073961924,0,-0.0422545810019002
3.16,-1.2628902978346,-1,-4.96872726688931,-1.30521808854974,-1,-3.96962348943015,0,-0.0423404402900361
3.18,-1.27725625464499,-1,-4.96957265660735,-1.3196544889314,-1,-3.97047186603145,0,-0.042410947156421
3.2,-1.29146838084083,-1,-4.97039498154049,-1.33392215345565,-1,-3.97129654935737,0,-0.0424665355359597
3.22,-1.30552606080782,-1,-4.97119488876322,-1.34802083393972,-1,-3.97209819962024,0,-0.0425075730869407
3.24,-1.31942879111737,-1,-4.97197300987137,-1.36195033935876,-1,-3.97287745991874,0,-0.0425343724198226
3.26,-1.33317617210887,-1,-4.97272996070325,-1.37571053556929,-1,-3.97363495624921,0,-0.0425471992435595
3.28,-1.34676790172957,-1,-4.97346634108994,-1.38930134516351,-1,-3.97437129746814,0,-0.0425462783837321
3.3,-1.36020362793705,-1,-4.97418272800448,-1.40272274565709,-1,-3.97508707461172,0,-0.042531939698317
3.32,-1.37348303696282,-1,-4.97487967914983,-1.41597477139606,-1,-3.97578286076592,0,-0.0425045316410939
3.34,-1.38660590941253,-1,-4.97555773839621,-1.42905750840126,-1,-3.97645921385356,0,-0.0424643599485289
3.36,-1.39957209482312,-1,-4.97621743513723,-1.4419710929734,-1,-3.97711667697725,0,-0.0424117117077897
3.38,-1.41238151105313,-1,-4.97685928428014,-1.45471571164294,-1,-3.97775577840078,0,-0.0423468559154122
3.4,-1.42503409500665,-1,-4.97748378449697,-1.4672915991571,-1,-3.97837703177083,0,-0.0422700907812127
3.42,-1.43752982871192,-1,-4.97809141743953,-1.47969904326431,-1,-3.97898093438772,0,-0.0421817224132352
3.44,-1.44986875881876,-1,-4.97868265159905,-1.49193837826302,-1,-3.97956796993342,0,-0.042082038844228
3.46,-1.46205097633198,-1,-4.97925794266611,-1.50400998174193,-1,-3.98013860952066,0,-0.0419713270523278
3.48,-1.47407661661133,-1,-4.97981773353061,-1.51591427458142,-1,-3.98069331166135,0,-0.0418498729610606
3.5,-1.48594585921515,-1,-4.9803624542806,-1.52765172093529,-1,-3.98123252224064,0,-0.0417179615760026
3.52,-1.49765890653613,-1,-4.980892521785,-1.53922282581861,-1,-3.98175667485833,0,-0.0415758959519804
3.54,-1.50921604842925,-1,-4.98140834021489,-1.55062814237352,-1,-3.98226618892953,0,-0.0414239397796657
3.56,-1.52061763172803,-1,-4.98191030250825,-1.56186826460043,-1,-3.98276147210928,0,-0.041262340620177
3.58,-1.53186402301559,-1,-4.98239879039656,-1.57294382209772,-1,-3.98324292162164,0,-0.0410913619001458
3.6,-1.54295560862459,-1,-4.98287417440482,-1.58385548006349,-1,-3.98371092422181,0,-0.0409112829117174
3.62,-1.55389279463729,-1,-4.98333681385153,-1.59460393929728,-1,-3.98416585615686,0,-0.0407223988125501
3.64,-1.56467600590857,-1,-4.98378705682003,-1.60518993614764,-1,-3.98460808313385,0,-0.0405250215492656
3.66,-1.57530568091959,-1,-4.98422524016886,-1.6156142412811,-1,-3.98503796044519,0,-0.0403194837741
3.68,-1.58578247691381,-1,-4.98465169647954,-1.62587766741693,-1,-3.98545583194721,0,-0.040105941282823
3.7,-1.59610709199972,-1,-4.98506674931717,-1.63598105936324,-1,-3.98586203219125,0,-0.0398845410883639
3.72,-1.60628018047981,-1,-4.98547071075228,-1.6459252896002,-1,-3.98625688712751,0,-0.0396555017380292
3.74,-1.6163023528506,-1,-4.98586388136083,-1.65571125828398,-1,-3.98664071400904,0,-0.0394191133135033
3.76,-1.62617417580258,-1,-4.98624655022424,-1.66533989325091,-1,-3.98701382128831,0,-0.0391757374308479
